promoted,review,projects,salary,tenure,satisfaction,bonus,department_admin,department_engineering,department_finance,department_logistics,department_marketing,department_operations,department_retail,department_sales,department_support
1,-0.5639479197241201,1.2583545276981924,0,-0.40170017469963604,0.8952228701311117,1,False,False,False,False,False,False,False,False,True
0,-0.19671540290220912,1.2583545276981924,1,-0.40170017469963604,1.07142009446821,0,False,False,False,False,False,False,False,True,False
0,-0.6678011792311292,-0.47678410023296697,1,0.3082268113643111,0.8741875092982083,0,False,False,False,False,False,False,False,False,True
0,0.39124965363973135,1.2583545276981924,2,1.0181537974282584,-0.5458324119478819,1,False,False,False,False,False,False,True,False,False
0,0.5575029434990244,1.2583545276981924,1,-1.1116271607635833,0.2805098331155056,0,False,False,False,False,False,False,False,True,False
0,-0.9899933447037532,-0.47678410023296697,1,0.3082268113643111,1.371717855941001,0,False,False,False,False,False,False,False,True,False
0,-0.7225195963400689,-0.47678410023296697,1,-1.1116271607635833,1.5731084793579881,0,False,True,False,False,False,False,False,False,False
0,0.27530698776082824,1.2583545276981924,1,-1.1116271607635833,0.7932160902658508,1,False,False,False,False,False,False,True,False,False
0,-0.8990423213853389,-0.47678410023296697,1,-1.1116271607635833,1.019659336750623,0,False,False,False,False,True,False,False,False,False
0,1.2174914966408321,-0.47678410023296697,1,1.0181537974282584,0.24286310521939486,0,False,True,False,False,False,False,False,False,False
0,-0.7521489993962562,-0.47678410023296697,0,1.0181537974282584,0.3852520865246351,0,False,False,False,False,False,False,False,True,False
0,-1.0847911199702276,1.2583545276981924,1,-1.1116271607635833,0.3412973127971372,0,False,False,False,False,False,False,False,False,True
0,-0.22188014042473425,-0.47678410023296697,1,1.0181537974282584,0.1619724924781121,0,False,False,False,False,False,False,False,True,False
0,-1.5909901377274986,-0.47678410023296697,1,0.3082268113643111,1.670669909268567,1,True,False,False,False,False,False,False,False,False
0,-0.3497567479319285,-0.47678410023296697,2,1.0181537974282584,-0.9338737531661215,0,False,True,False,False,False,False,False,False,False
0,0.4286908104415848,-0.47678410023296697,1,-0.40170017469963604,0.2594105332084828,0,False,True,False,False,False,False,False,False,False
0,-0.01535176438296184,-0.47678410023296697,0,1.0181537974282584,-0.7759842011308044,0,False,False,False,False,False,False,False,True,False
1,-0.31830865293727834,-2.2119227281641263,2,1.0181537974282584,-0.4405242068228907,0,False,False,False,False,False,False,False,True,False
0,0.3279280826146378,-0.47678410023296697,1,-0.40170017469963604,-1.8512240499833252,0,False,False,False,False,False,False,False,False,True
0,0.0912444810885098,-0.47678410023296697,1,0.3082268113643111,-0.835705522620619,1,False,False,False,False,False,False,False,True,False
0,1.0044242558707384,-0.47678410023296697,0,-1.1116271607635833,-0.11290357036070875,0,False,False,False,False,False,False,False,False,True
0,-0.835225846657761,-0.47678410023296697,1,0.3082268113643111,-0.7707491568100084,1,False,False,False,False,False,False,True,False,False
1,0.7529745508083655,1.2583545276981924,1,1.0181537974282584,0.31893470486767156,0,False,False,False,False,False,False,False,True,False
0,-1.2813204656917383,1.2583545276981924,1,1.0181537974282584,-0.565957411866031,0,False,False,False,False,False,True,False,False,False
0,0.11562206924157832,1.2583545276981924,0,1.0181537974282584,0.33686311177712935,0,False,True,False,False,False,False,False,False,False
0,-0.9025409082275536,-2.2119227281641263,1,-0.40170017469963604,-1.6287949486243327,0,False,False,False,False,False,False,False,True,False
0,1.0082305157853702,-0.47678410023296697,0,1.0181537974282584,0.7393061205406006,0,False,False,False,False,False,False,False,True,False
0,-1.3231679915899908,-0.47678410023296697,1,0.3082268113643111,1.4727678536171547,0,False,True,False,False,False,False,False,False,False
0,-1.0784573353815887,-0.47678410023296697,1,1.0181537974282584,-0.6983087685591651,0,False,False,False,False,False,False,True,False,False
0,-0.6563438834330527,-0.47678410023296697,1,1.0181537974282584,0.039372413363478236,0,False,False,False,False,False,False,False,True,False
0,-0.46869391624087714,-0.47678410023296697,1,0.3082268113643111,-0.8351966702497292,1,False,False,False,False,False,False,False,False,True
0,0.7933677265255389,-0.47678410023296697,0,1.7280807834922054,-0.44348728642562524,0,False,False,False,False,False,False,False,True,False
0,-0.9483729259054933,-0.47678410023296697,1,-0.40170017469963604,1.3751213653436798,0,False,False,False,False,True,False,False,False,False
0,-0.5709536789985009,1.2583545276981924,1,0.3082268113643111,0.7254119262403274,0,False,False,False,False,False,True,False,False,False
0,1.9344084788317422,-0.47678410023296697,1,-0.40170017469963604,-0.72950711901035,0,False,False,False,False,False,True,False,False,False
0,-0.19085273543234224,1.2583545276981924,0,-0.40170017469963604,0.33049757076184494,0,False,False,False,False,False,True,False,False,False
0,1.580789229694942,-0.47678410023296697,1,0.3082268113643111,-0.7719864768269056,1,False,False,False,False,False,True,False,False,False
0,-0.0051788224149639395,-0.47678410023296697,1,-0.40170017469963604,-0.44561814598924787,1,False,False,False,False,False,False,True,False,False
0,-0.329269237102536,1.2583545276981924,1,0.3082268113643111,-0.5823664182580656,0,False,True,False,False,False,False,False,False,False
0,0.3965644586149304,-0.47678410023296697,1,-0.40170017469963604,-1.9222050293167654,0,False,False,True,False,False,False,False,False,False
0,0.4099289250152986,1.2583545276981924,0,0.3082268113643111,0.11990334612229948,1,False,False,False,False,False,False,False,True,False
0,-0.595689604467167,1.2583545276981924,1,1.0181537974282584,-0.8388321164512131,0,False,True,False,False,False,False,False,False,False
0,0.043669134442571436,1.2583545276981924,1,0.3082268113643111,-0.5531734275581898,0,True,False,False,False,False,False,False,False,False
0,1.933025667428803,-0.47678410023296697,1,0.3082268113643111,-1.2200902435606609,0,False,True,False,False,False,False,False,False,False
0,0.20281550701696088,-0.47678410023296697,0,1.7280807834922054,-0.2126120724992858,1,False,False,False,False,False,True,False,False,False
0,-1.2153285153521205,1.2583545276981924,1,-0.40170017469963604,1.7681702745359895,0,False,False,False,False,False,False,False,True,False
0,0.17847090425626683,-0.47678410023296697,1,-0.40170017469963604,-0.3610479106767296,0,False,False,False,False,False,False,True,False,False
0,1.2347304538062904,-0.47678410023296697,2,-1.1116271607635833,-1.1583006460183856,0,False,True,False,False,False,False,False,False,False
0,-0.09496913637303799,1.2583545276981924,1,-0.40170017469963604,1.1642862628625732,0,False,False,False,False,False,False,True,False,False
0,0.7967656766240999,-0.47678410023296697,0,-0.40170017469963604,-1.268457861992265,1,False,False,False,True,False,False,False,False,False
0,0.7544829287353048,-0.47678410023296697,1,-1.1116271607635833,0.5865346452720019,0,False,False,False,False,False,True,False,False,False
0,0.04137953706869352,-0.47678410023296697,1,0.3082268113643111,0.3011352333623055,0,False,False,False,False,False,False,False,True,False
0,1.1469501160828648,-0.47678410023296697,1,-0.40170017469963604,-1.406901958431186,0,False,False,False,False,False,False,False,True,False
0,-0.42694104838733,1.2583545276981924,1,0.3082268113643111,-2.2988287612346454,0,False,False,False,False,False,True,False,False,False
0,-0.55975324167901,1.2583545276981924,1,-0.40170017469963604,-2.1479596785083253,0,False,False,False,False,False,True,False,False,False
0,1.3084608168064416,-0.47678410023296697,1,-1.1116271607635833,-0.2893694822826354,1,False,False,False,False,True,False,False,False,False
0,-1.399973626817178,1.2583545276981924,1,-0.40170017469963604,-1.8173853995149398,0,False,True,False,False,False,False,False,False,False
0,-0.9585235779635243,-0.47678410023296697,1,-1.8215541468275305,0.8476177025846355,0,False,False,False,False,False,False,False,True,False
0,-1.4894324832353085,-0.47678410023296697,2,1.0181537974282584,-0.03580772723457258,1,False,False,False,False,False,False,False,True,False
0,1.7039813101292558,-0.47678410023296697,0,-0.40170017469963604,-0.7257746540868388,1,False,False,False,False,False,False,True,False,False
0,0.932430489927008,1.2583545276981924,1,-0.40170017469963604,-1.0435491018871108,0,False,False,False,False,False,False,True,False,False
0,-0.46942721108202007,1.2583545276981924,1,0.3082268113643111,-0.7482066298320825,0,False,False,False,False,False,False,False,False,True
0,2.4678128355200135,-2.2119227281641263,1,-1.1116271607635833,-0.9794455022203917,0,False,False,False,False,False,False,False,True,False
0,1.577339192568862,1.2583545276981924,1,0.3082268113643111,-1.7237731068351996,0,False,False,False,False,False,True,False,False,False
0,0.009105033136290476,-0.47678410023296697,1,-0.40170017469963604,0.6209523706958722,0,False,False,False,False,False,False,True,False,False
0,0.051072523717707034,1.2583545276981924,1,-1.1116271607635833,0.47233393141660174,0,False,True,False,False,False,False,False,False,False
0,-0.13912375994861745,1.2583545276981924,1,1.0181537974282584,-0.2933725591876503,0,False,False,False,False,False,True,False,False,False
0,-0.5175459818223382,-2.2119227281641263,1,1.0181537974282584,-0.5766850807468213,0,False,True,False,False,False,False,False,False,False
0,-0.3817887957152589,-0.47678410023296697,1,-1.1116271607635833,0.9045639971412268,0,False,False,False,False,False,False,False,False,True
0,0.6677375533656164,1.2583545276981924,2,-0.40170017469963604,0.2854779937220768,0,False,False,False,False,False,False,True,False,False
0,2.164062815914151,1.2583545276981924,1,-1.8215541468275305,-0.7736430704891721,0,False,False,False,False,False,False,False,True,False
0,1.0049181578810336,-0.47678410023296697,1,1.0181537974282584,-0.7833610518920248,0,False,False,False,False,False,False,False,True,False
0,-0.7793532446792754,-0.47678410023296697,1,1.0181537974282584,-0.8610854926343022,0,False,False,False,False,False,True,False,False,False
0,0.6412757670239105,-2.2119227281641263,1,0.3082268113643111,-1.1526411015354565,0,False,False,False,False,True,False,False,False,False
0,-1.9708811978172234,1.2583545276981924,0,0.3082268113643111,-1.5033212999735155,1,False,False,False,False,False,False,False,True,False
0,0.6268621120762795,1.2583545276981924,2,1.0181537974282584,-1.6177045922520383,0,False,False,False,False,False,True,False,False,False
0,1.3703086209166309,1.2583545276981924,1,-0.40170017469963604,-0.9619120928744165,1,False,False,False,False,True,False,False,False,False
0,0.5593072092704692,-0.47678410023296697,2,0.3082268113643111,-1.0353965565483534,0,False,False,False,False,False,False,False,False,True
0,-0.0704899665225435,-0.47678410023296697,1,1.0181537974282584,0.09983475954622817,1,False,False,False,False,False,False,True,False,False
0,0.1979091752842274,-0.47678410023296697,1,-0.40170017469963604,0.2027195781010429,0,False,False,False,False,True,False,False,False,False
0,0.6640282098552902,1.2583545276981924,2,-1.8215541468275305,0.6420036525446552,0,False,False,False,False,False,False,False,False,True
0,-0.5761774672824514,-0.47678410023296697,1,2.438007769556153,0.5068017388188447,0,False,True,False,False,False,False,False,False,False
0,1.5138707031076404,1.2583545276981924,1,-0.40170017469963604,-0.772175366632986,0,False,False,False,False,False,True,False,False,False
0,0.20846761870163222,-0.47678410023296697,0,0.3082268113643111,-1.336757311129557,0,False,False,False,False,False,False,False,True,False
0,0.8249680004875358,-0.47678410023296697,1,-1.1116271607635833,-0.3675038282613915,0,False,True,False,False,False,False,False,False,False
0,0.4783869700108953,1.2583545276981924,1,-0.40170017469963604,-2.484602587520412,0,False,True,False,False,False,False,False,False,False
0,0.47400312337831724,-0.47678410023296697,0,1.0181537974282584,-1.066148549092697,0,True,False,False,False,False,False,False,False,False
0,0.9353616092319631,-0.47678410023296697,1,0.3082268113643111,-0.8946635179251117,0,False,False,False,False,True,False,False,False,False
0,-1.1733833421663658,-0.47678410023296697,1,-0.40170017469963604,1.3523733636765303,0,False,False,False,False,False,False,False,False,False
0,-1.791893758905307,-0.47678410023296697,1,-1.1116271607635833,1.503979398137263,0,False,False,False,False,False,False,False,True,False
0,-1.9338761725451674,-0.47678410023296697,1,-0.40170017469963604,-1.7675131838093658,0,False,True,False,False,False,False,False,False,False
0,-0.09937517904826244,-0.47678410023296697,1,0.3082268113643111,-0.36826339212309733,0,False,False,False,False,False,True,False,False,False
0,0.614019590189646,-0.47678410023296697,2,-0.40170017469963604,-0.28192708496996405,1,False,False,True,False,False,False,False,False,False
0,1.2416204789333312,1.2583545276981924,1,0.3082268113643111,-1.4525055448494109,0,False,False,False,False,False,True,False,False,False
0,-0.3248727745810342,-0.47678410023296697,1,0.3082268113643111,0.40108156867716244,0,True,False,False,False,False,False,False,False,False
0,0.22546261962824557,1.2583545276981924,0,1.7280807834922054,-0.5431877738545697,0,False,False,False,False,False,False,False,False,True
1,1.2778091379128804,-0.47678410023296697,1,-1.8215541468275305,0.5383366839853077,0,False,False,False,False,False,False,False,False,False
0,-0.2506806500716153,-0.47678410023296697,1,1.7280807834922054,-0.45716701320834063,0,False,True,False,False,False,False,False,False,False
0,0.006329142044079342,1.2583545276981924,1,0.3082268113643111,-1.067525251292568,0,False,False,False,False,True,False,False,False,False
0,-0.2596621882567889,1.2583545276981924,1,0.3082268113643111,-1.067340030864162,0,False,False,False,False,False,False,False,True,False
0,-0.3831128748716682,1.2583545276981924,1,0.3082268113643111,1.1602991570718186,0,False,False,False,False,False,False,False,False,True
0,0.028027707092612545,1.2583545276981924,2,-1.1116271607635833,0.6669539900049362,1,False,False,False,False,True,False,False,False,False
0,0.5035830931796286,-0.47678410023296697,1,-1.1116271607635833,0.23378933710493963,0,False,False,False,False,False,False,False,True,False
0,0.49717350066028876,-2.2119227281641263,1,-1.1116271607635833,1.125692516211131,1,False,False,False,False,False,False,False,False,True
0,1.0205577697099903,-0.47678410023296697,2,-1.1116271607635833,0.6447379880381378,0,False,True,False,False,False,False,False,False,False
1,0.9324864325136584,-0.47678410023296697,1,-1.1116271607635833,0.02253638732450671,0,False,False,False,False,False,False,True,False,False
0,1.2250860595409527,1.2583545276981924,0,1.0181537974282584,-1.2285538231924271,0,True,False,False,False,False,False,False,False,False
0,0.2810437508340766,1.2583545276981924,1,0.3082268113643111,-1.3978235709088702,0,False,False,False,False,False,False,False,False,True
0,-0.4159966625716401,-0.47678410023296697,2,1.7280807834922054,0.8486298211185833,0,False,False,False,False,False,False,True,False,False
0,-0.6714131603098641,-0.47678410023296697,1,1.0181537974282584,-0.49365841502785485,0,False,True,False,False,False,False,False,False,False
0,-1.4966250151091938,-0.47678410023296697,1,-0.40170017469963604,1.3783139264626387,0,False,False,False,False,False,True,False,False,False
0,1.5376539457930423,-0.47678410023296697,1,0.3082268113643111,-1.9725024553590207,0,False,False,True,False,False,False,False,False,False
0,-0.07858931496946459,-0.47678410023296697,1,0.3082268113643111,-1.1680426298093556,0,False,False,False,False,False,False,True,False,False
0,0.2517723847658438,1.2583545276981924,2,0.3082268113643111,0.17579121001577347,1,False,False,False,False,False,True,False,False,False
0,-2.4515184001083474,-0.47678410023296697,0,0.3082268113643111,0.1383848086960755,0,False,False,False,False,False,False,True,False,False
0,1.8408336817093658,1.2583545276981924,1,0.3082268113643111,-2.171179095184714,0,False,False,False,False,False,False,False,True,False
0,-0.5437101456379629,1.2583545276981924,0,0.3082268113643111,0.2830109660767408,0,False,True,False,False,False,False,False,False,False
0,1.9134973459490285,1.2583545276981924,0,-0.40170017469963604,-0.9781009494153706,0,False,False,False,False,False,True,False,False,False
0,0.8027644426135271,-2.2119227281641263,1,-0.40170017469963604,-1.598995793743263,0,False,False,False,False,False,True,False,False,False
0,1.2893029948445547,-0.47678410023296697,0,-1.1116271607635833,-0.2873886849602108,0,False,False,False,False,False,True,False,False,False
0,0.8725661837415063,1.2583545276981924,0,-0.40170017469963604,-0.06732682164037408,0,False,False,False,False,True,False,False,False,False
0,-1.1149256539827368,1.2583545276981924,1,0.3082268113643111,2.0187030982655894,1,False,False,False,False,False,False,True,False,False
0,0.4094228123413881,-0.47678410023296697,1,-1.1116271607635833,-0.03882731757184042,0,False,False,False,False,False,False,True,False,False
0,0.26427761674365396,-0.47678410023296697,1,0.3082268113643111,-0.49524878334421335,1,False,False,False,False,False,False,False,True,False
0,0.24838678790656968,1.2583545276981924,2,1.0181537974282584,0.5066377720194865,0,False,False,False,False,False,False,False,True,False
0,1.034989563552306,-0.47678410023296697,2,0.3082268113643111,-1.408014984912459,0,False,False,False,False,False,True,False,False,False
0,0.5226979830215781,-0.47678410023296697,1,1.0181537974282584,0.03678013201152814,1,False,False,False,False,True,False,False,False,False
0,1.7059427735066004,-0.47678410023296697,1,-0.40170017469963604,-1.6623591078479432,1,False,False,False,False,False,False,False,True,False
0,0.7383473211242597,-2.2119227281641263,1,-0.40170017469963604,-0.1893795131621104,0,False,False,False,False,False,True,False,False,False
0,-1.376623319315285,1.2583545276981924,1,0.3082268113643111,-0.7153570291779883,0,False,False,False,False,False,False,False,True,False
0,-1.1057112392381117,-0.47678410023296697,1,0.3082268113643111,-1.4366422283365343,0,False,False,False,False,False,False,False,False,True
0,2.6050580569711754,-0.47678410023296697,1,-1.8215541468275305,-0.44993339327690357,0,False,False,False,False,True,False,False,False,False
0,0.20904920744392197,-0.47678410023296697,2,-1.1116271607635833,0.6232335806914173,0,False,False,False,False,False,True,False,False,False
0,-0.23940076829832724,1.2583545276981924,1,-1.1116271607635833,1.171700196728316,1,False,False,False,False,False,True,False,False,False
0,-2.3253874612883574,-0.47678410023296697,1,0.3082268113643111,0.38213351903354187,0,False,False,False,False,False,False,False,False,True
0,-1.010972598838641,-0.47678410023296697,1,0.3082268113643111,-0.2972796303011044,0,False,False,False,False,False,False,False,False,True
0,0.22128168857995917,-0.47678410023296697,0,1.0181537974282584,-0.23973355454378495,1,False,False,False,False,False,False,True,False,False
0,-0.992218275544938,-0.47678410023296697,2,-0.40170017469963604,-1.187629568840984,1,False,False,False,False,False,False,False,True,False
0,0.7133716395339353,1.2583545276981924,1,-0.40170017469963604,-0.437778407462332,1,False,False,False,False,False,True,False,False,False
0,-0.6364196257396044,-0.47678410023296697,2,-0.40170017469963604,0.5923947125470196,0,False,False,True,False,False,False,False,False,False
0,0.29728356163988756,-0.47678410023296697,1,1.0181537974282584,0.36322758848702985,0,False,False,False,False,False,False,True,False,False
0,-0.49839599226808523,1.2583545276981924,0,0.3082268113643111,-0.5201280112733532,1,False,False,False,False,False,False,False,True,False
0,-1.0874705974267274,-0.47678410023296697,1,1.7280807834922054,0.5379803251570213,0,False,False,False,False,False,True,False,False,False
0,0.248020144546399,1.2583545276981924,1,-0.40170017469963604,-1.5562967984400047,0,False,False,False,False,False,True,False,False,False
0,0.23192594679316403,1.2583545276981924,1,0.3082268113643111,-1.7445031010500325,0,False,False,False,False,True,False,False,False,False
0,1.1309671162700732,1.2583545276981924,1,-0.40170017469963604,-1.9810196640964135,0,False,False,False,False,False,False,True,False,False
0,1.7150123791755734,1.2583545276981924,0,0.3082268113643111,-0.3190796489643123,0,False,False,False,False,False,False,False,False,False
1,-0.19047885818431182,-2.2119227281641263,1,-1.1116271607635833,0.6881568188375257,0,False,False,False,False,True,False,False,False,False
0,2.630004870249572,-2.2119227281641263,1,-1.1116271607635833,-1.6907087220184518,1,False,False,False,False,False,False,True,False,False
0,-1.059001405051561,-0.47678410023296697,1,1.0181537974282584,0.6137614892751272,0,False,False,False,False,False,False,False,True,False
0,1.1479913600453926,-0.47678410023296697,1,-0.40170017469963604,-0.20962446288129807,0,False,False,False,False,False,False,False,True,False
0,0.3345175119812779,-2.2119227281641263,1,0.3082268113643111,-0.8860038977621076,0,False,False,True,False,False,False,False,False,False
0,0.6696765067625746,-0.47678410023296697,1,-0.40170017469963604,-0.4790703227405114,0,True,False,False,False,False,False,False,False,False
0,0.4247038425835153,-0.47678410023296697,0,1.0181537974282584,0.2751423267983247,0,False,False,False,False,False,False,True,False,False
0,-0.3894358768527679,-2.2119227281641263,1,-1.1116271607635833,1.1967951802474852,0,False,False,False,False,False,False,False,False,True
0,0.2490530734473193,-0.47678410023296697,1,1.0181537974282584,-0.23953802200286253,0,False,False,False,False,False,False,True,False,False
0,0.7725595075833533,-0.47678410023296697,1,-0.40170017469963604,-1.7778502770459406,1,False,True,False,False,False,False,False,False,False
0,0.3105431812793433,-2.2119227281641263,1,-1.1116271607635833,0.6004176023276407,0,False,False,False,False,False,False,False,True,False
0,0.54252731184257,-0.47678410023296697,1,1.0181537974282584,-0.02637861078848118,0,True,False,False,False,False,False,False,False,False
0,-0.587690767546363,-0.47678410023296697,2,-1.1116271607635833,-0.5732006910749298,0,False,False,False,False,False,False,False,False,False
0,-1.2043969769624308,1.2583545276981924,1,-0.40170017469963604,-2.2902922178933807,1,False,False,False,False,False,False,False,True,False
0,0.39545391657386425,1.2583545276981924,1,-1.1116271607635833,0.30799324826315655,0,False,False,False,False,False,False,False,True,False
0,-0.97623241316615,-0.47678410023296697,1,0.3082268113643111,1.1517858981768971,0,False,True,False,False,False,False,False,False,False
0,-0.5931544931455126,-0.47678410023296697,1,0.3082268113643111,-1.1803406797524212,0,False,False,False,False,False,False,False,False,True
0,0.6868870804163089,-0.47678410023296697,1,-0.40170017469963604,-0.03657364716374053,0,False,False,False,False,False,True,False,False,False
0,1.236278165503766,-0.47678410023296697,1,0.3082268113643111,-0.7927548910762562,0,False,False,False,False,True,False,False,False,False
0,1.75751003825669,-0.47678410023296697,2,1.0181537974282584,0.8715180074179528,0,False,False,False,False,False,False,True,False,False
0,-0.08986904035304874,-2.2119227281641263,1,-1.1116271607635833,1.657390296401351,0,False,False,False,False,False,True,False,False,False
0,2.0806174675783504,1.2583545276981924,0,0.3082268113643111,-1.0395616328284851,0,False,False,False,False,False,False,False,True,False
0,0.014674916450851701,1.2583545276981924,0,0.3082268113643111,-0.739394066016403,0,False,False,False,False,False,False,True,False,False
0,0.2676007325626505,1.2583545276981924,1,1.7280807834922054,0.46187068131501546,0,False,False,False,False,False,True,False,False,False
0,0.6642214299547322,-0.47678410023296697,1,1.7280807834922054,-0.6982068775544911,1,False,True,False,False,False,False,False,False,False
0,0.28399614726348404,-0.47678410023296697,1,-0.40170017469963604,-0.5237230347317217,0,False,False,False,False,False,True,False,False,False
0,-1.1099635590660337,-0.47678410023296697,1,1.0181537974282584,0.1059677247043014,0,False,False,False,False,False,True,False,False,False
0,0.26480849194703787,-0.47678410023296697,1,-0.40170017469963604,-0.5203951681980629,1,False,False,False,False,False,False,False,True,False
0,-1.8959586934705677,-0.47678410023296697,1,1.0181537974282584,-0.9574407945439471,0,False,False,False,False,False,False,False,False,False
0,-0.4532673185596654,-0.47678410023296697,1,-1.1116271607635833,1.4105060869179422,0,True,False,False,False,False,False,False,False,False
0,-0.23599174182436627,1.2583545276981924,1,0.3082268113643111,1.0663570297779632,0,True,False,False,False,False,False,False,False,False
0,1.0785355942697328,1.2583545276981924,1,-0.40170017469963604,-2.154541728031004,0,False,False,True,False,False,False,False,False,False
0,0.015189623909390732,-0.47678410023296697,1,1.0181537974282584,-1.1338646326671853,0,False,False,False,False,False,True,False,False,False
0,-0.4928567253025736,-0.47678410023296697,2,1.0181537974282584,0.5506821854784322,0,False,False,False,False,False,False,False,True,False
0,-0.7646639554289153,1.2583545276981924,0,1.0181537974282584,-0.7949348985780698,1,False,True,False,False,False,False,False,False,False
0,-1.4029263618822267,-0.47678410023296697,1,0.3082268113643111,-1.0891677610926116,0,False,False,False,False,False,False,True,False,False
0,-0.5905380681426304,-0.47678410023296697,1,-0.40170017469963604,0.9871746441177219,0,False,False,False,False,False,False,False,True,False
0,-0.3947567621215609,-0.47678410023296697,1,1.7280807834922054,-0.19507232013200973,0,False,False,False,False,True,False,False,False,False
0,0.4495477204395097,1.2583545276981924,0,0.3082268113643111,-1.155067350876629,0,False,False,False,False,False,False,False,True,False
0,0.0645075621072063,1.2583545276981924,0,1.0181537974282584,-0.06456401797699135,0,False,False,False,False,False,False,False,False,False
0,-2.131944752000052,-0.47678410023296697,1,-1.1116271607635833,-2.1634978588818097,0,False,False,False,False,False,False,True,False,False
0,0.0251845127907125,1.2583545276981924,0,-0.40170017469963604,0.43406598034809,0,False,True,False,False,False,False,False,False,False
0,0.9436051406902349,-0.47678410023296697,1,-0.40170017469963604,-1.090610952215988,0,False,False,False,False,False,True,False,False,False
0,-1.0121603131263437,-0.47678410023296697,2,-0.40170017469963604,-1.2638314297875972,0,False,False,False,False,True,False,False,False,False
0,1.136579449746605,-0.47678410023296697,1,1.7280807834922054,-1.5593730851341105,0,False,False,False,False,True,False,False,False,False
0,-0.5544572638345421,1.2583545276981924,1,-0.40170017469963604,0.6821079490686829,0,False,False,False,False,False,False,True,False,False
0,-0.19961031122112818,-0.47678410023296697,1,-1.1116271607635833,1.0072833063128968,0,False,True,False,False,False,False,False,False,False
0,-0.05839930146593799,-0.47678410023296697,1,-1.1116271607635833,0.7198754056901724,0,False,False,False,False,False,True,False,False,False
0,-0.5594779666161193,-0.47678410023296697,1,0.3082268113643111,0.009272441258565654,0,False,False,False,False,False,False,False,True,False
0,-1.0908539989213284,1.2583545276981924,1,1.0181537974282584,-0.8744886470465273,0,False,False,False,False,False,False,True,False,False
0,-0.6886437310762344,-0.47678410023296697,2,-0.40170017469963604,0.9208652874032416,0,False,False,False,False,True,False,False,False,False
0,-1.7673057684969555,1.2583545276981924,1,-0.40170017469963604,-0.9890299886455755,1,False,False,False,False,False,False,False,True,False
1,1.3009690333894832,1.2583545276981924,2,-0.40170017469963604,-0.8055435037322424,0,False,False,False,False,True,False,False,False,False
0,1.1951483500393603,1.2583545276981924,1,-0.40170017469963604,-0.9887692599010637,0,False,False,False,False,False,False,False,False,False
0,-0.5313505328803347,-0.47678410023296697,2,0.3082268113643111,0.5383411870329885,1,False,False,False,False,False,True,False,False,False
0,1.6560223236105274,2.993493155629352,1,-0.40170017469963604,-0.3906297604363784,0,False,False,False,True,False,False,False,False,False
0,0.11585140371820898,1.2583545276981924,1,1.0181537974282584,-0.30802192184389277,1,False,True,False,False,False,False,False,False,False
0,1.4739446251611692,-0.47678410023296697,1,0.3082268113643111,-0.9307762967496417,0,False,False,False,False,False,False,False,True,False
0,-1.6788483180385274,-0.47678410023296697,1,-0.40170017469963604,1.361514656962339,0,False,False,False,False,False,False,False,False,True
0,0.3366880096850241,-0.47678410023296697,2,-0.40170017469963604,0.37359644858710495,0,False,False,False,False,False,True,False,False,False
1,-0.43725782761108645,-0.47678410023296697,1,1.7280807834922054,-0.014798417899575035,0,False,False,False,False,False,False,False,True,False
0,-0.9067744755140997,-2.2119227281641263,2,1.0181537974282584,0.12358097846204777,1,False,False,False,False,False,False,False,True,False
0,-1.0557080977604165,-0.47678410023296697,1,-0.40170017469963604,1.4152373011454356,0,False,False,False,False,False,False,True,False,False
0,-2.437480667712151,1.2583545276981924,1,1.0181537974282584,-0.5779828736400222,0,False,False,False,False,False,False,False,False,True
0,-0.513673001580755,-0.47678410023296697,2,0.3082268113643111,-1.2877814614547756,0,False,False,False,False,False,False,False,False,True
0,-0.777157542015995,1.2583545276981924,1,-1.1116271607635833,1.0866574986915845,0,False,False,False,False,False,True,False,False,False
0,0.011194058567109812,-0.47678410023296697,1,1.0181537974282584,1.1597645239572276,0,False,False,False,True,False,False,False,False,False
0,0.2953008831246266,1.2583545276981924,1,0.3082268113643111,-0.9845674808187337,0,False,True,False,False,False,False,False,False,False
0,0.024564678667577264,1.2583545276981924,1,-0.40170017469963604,0.02822398720491483,0,False,False,False,False,False,False,False,True,False
0,-1.829488106112057,-0.47678410023296697,1,1.0181537974282584,-0.7631023216986154,0,False,True,False,False,False,False,False,False,False
0,-0.6136437030813445,1.2583545276981924,0,-0.40170017469963604,1.3334562716685565,1,False,False,True,False,False,False,False,False,False
0,0.8154159928840465,-2.2119227281641263,1,-0.40170017469963604,-2.614101831139904,0,False,False,True,False,False,False,False,False,False
0,0.6236815746650559,-0.47678410023296697,1,1.7280807834922054,0.05885464834233142,1,False,False,False,False,False,True,False,False,False
0,-1.479259070157316,-0.47678410023296697,1,0.3082268113643111,0.4682888910686397,1,False,False,False,False,False,False,False,True,False
0,1.7089653021798688,1.2583545276981924,1,0.3082268113643111,-0.9395797834081532,0,False,False,False,False,False,False,True,False,False
0,-0.09480512840937377,-0.47678410023296697,2,1.0181537974282584,-0.6059356641841934,0,False,False,False,False,True,False,False,False,False
0,1.4855466464004556,1.2583545276981924,1,1.7280807834922054,-0.16676277513764057,0,False,False,False,False,False,False,False,True,False
0,-0.7654220781033514,-0.47678410023296697,1,-0.40170017469963604,-1.914900661458042,1,False,False,False,False,False,False,True,False,False
